,rouge_1,rouge_2,rouge_l,bleurt
0,0.30303030303030304,0.147239263803681,0.19393939393939397,-0.8389617204666138
1,0.22772277227722773,0.15,0.1485148514851485,-0.6241446137428284
2,0.3695652173913044,0.23076923076923078,0.3043478260869565,-0.6752256155014038
3,0.3636363636363636,0.18404907975460125,0.2909090909090909,-0.7178877592086792
4,0.2857142857142857,0.09655172413793105,0.2448979591836735,-0.7376207709312439
5,0.3493975903614458,0.14634146341463417,0.22891566265060243,-0.712156355381012
6,0.3170731707317074,0.13580246913580246,0.19512195121951217,-0.6425123810768127
7,0.2463054187192118,0.08955223880597016,0.15763546798029557,-0.633206844329834
8,0.33121019108280253,0.12903225806451613,0.20382165605095542,-0.7714899778366089
9,0.26285714285714284,0.12716763005780346,0.19428571428571428,-0.8199576139450073
10,0.28723404255319146,0.1397849462365591,0.24468085106382978,-0.773450493812561
11,0.23204419889502764,0.1340782122905028,0.18784530386740333,-0.6668149828910828
12,0.28205128205128205,0.07792207792207793,0.1794871794871795,-0.823756217956543
13,0.2972972972972973,0.09589041095890412,0.22972972972972971,-0.8587234020233154
14,0.30303030303030304,0.15950920245398773,0.26666666666666666,-0.6847463846206665
15,0.2857142857142857,0.14457831325301204,0.2142857142857143,-0.7480699419975281
16,0.15384615384615383,0.0,0.14285714285714285,-0.888263463973999
17,0.3232323232323232,0.22448979591836732,0.27272727272727265,-0.5376681685447693
18,0.32978723404255317,0.17204301075268816,0.25531914893617025,-0.3702698349952698
19,0.3255813953488372,0.06299212598425197,0.20155038759689922,-0.9014885425567627
20,0.3151515151515151,0.18404907975460125,0.26666666666666666,-0.7685966491699219
21,0.4065934065934066,0.21111111111111114,0.24175824175824173,-0.3985741138458252
22,0.28292682926829266,0.18719211822660098,0.23414634146341465,-0.5989973545074463
23,0.29761904761904767,0.1325301204819277,0.22619047619047616,-0.6602838635444641
24,0.37158469945355194,0.1878453038674033,0.24043715846994537,-0.5896281003952026
25,0.24120603015075376,0.1015228426395939,0.20100502512562812,-0.7291002869606018
26,0.2555555555555556,0.15730337078651685,0.17777777777777778,-0.7372344732284546
27,0.26229508196721313,0.08839779005524862,0.1639344262295082,-0.8424165844917297
28,0.2966507177033492,0.13526570048309178,0.2583732057416268,-0.6512659788131714
29,0.23076923076923075,0.14563106796116504,0.21153846153846154,-0.8352502584457397
30,0.26881720430107525,0.20652173913043478,0.20430107526881722,-0.6062484979629517
31,0.2193548387096774,0.10457516339869281,0.18064516129032257,-0.9186203479766846
32,0.30051813471502586,0.18848167539267016,0.2383419689119171,-0.6464802622795105
33,0.4,0.1891891891891892,0.22666666666666666,-0.5261150598526001
34,0.308641975308642,0.1625,0.20987654320987653,-0.9145299196243286
35,0.323943661971831,0.15714285714285714,0.2816901408450704,-0.8734915256500244
36,0.23008849557522126,0.125,0.17699115044247787,-1.0050299167633057
37,0.3023255813953489,0.15294117647058825,0.2441860465116279,-0.6203951835632324
38,0.27888446215139445,0.15261044176706826,0.22310756972111553,-0.6244629621505737
39,0.2769230769230769,0.1450777202072539,0.22564102564102562,-0.6359027624130249
40,0.3005780346820809,0.16374269005847955,0.23121387283236997,-0.6695204377174377
41,0.2727272727272727,0.1326530612244898,0.20202020202020204,-0.6175363063812256
42,0.3333333333333333,0.14130434782608695,0.22580645161290322,-0.5443322658538818
43,0.29896907216494845,0.20833333333333334,0.24742268041237112,-0.6534958481788635
44,0.27184466019417475,0.1372549019607843,0.2233009708737864,-0.6472037434577942
45,0.27619047619047615,0.13461538461538464,0.2285714285714286,-0.7558495998382568
46,0.27624309392265195,0.1340782122905028,0.2430939226519337,-0.8052568435668945
47,0.2450980392156863,0.0891089108910891,0.18627450980392157,-0.6396597623825073
48,0.3144654088050315,0.10191082802547771,0.2138364779874214,-0.8943547010421753
49,0.21505376344086022,0.09782608695652174,0.15053763440860218,-0.8594902753829956
50,0.24299065420560748,0.1320754716981132,0.205607476635514,-0.5577090382575989
51,0.2727272727272727,0.1326530612244898,0.20202020202020204,-0.6175363063812256
52,0.3333333333333333,0.14130434782608695,0.22580645161290322,-0.5443322658538818
53,0.29896907216494845,0.20833333333333334,0.24742268041237112,-0.6534958481788635
54,0.3020833333333333,0.18947368421052632,0.23958333333333334,-0.8041338324546814
55,0.27619047619047615,0.13461538461538464,0.2285714285714286,-0.7558495998382568
56,0.27835051546391754,0.14583333333333334,0.2577319587628866,-0.7503511905670166
57,0.2553191489361702,0.10752688172043011,0.18085106382978725,-0.7052328586578369
58,0.3018867924528302,0.08917197452229299,0.2138364779874214,-0.8930974006652832
59,0.21505376344086022,0.09782608695652174,0.15053763440860218,-0.8594902753829956
60,0.33986928104575165,0.14569536423841056,0.2875816993464052,-0.7454384565353394
61,0.2741116751269036,0.15384615384615385,0.2131979695431472,-0.5662475228309631
62,0.37575757575757573,0.24539877300613497,0.2545454545454546,-0.5294947028160095
63,0.27053140096618356,0.14634146341463417,0.21256038647342992,-0.6269576549530029
64,0.2569832402234637,0.10169491525423728,0.20111731843575417,-0.9523534774780273
65,0.28415300546448086,0.1988950276243094,0.20765027322404372,-0.6113397479057312
66,0.25641025641025644,0.06493506493506493,0.19230769230769232,-0.9502353668212891
67,0.30952380952380953,0.16867469879518074,0.25,-0.6412837505340576
68,0.2327586206896552,0.1217391304347826,0.1896551724137931,-0.9722585678100586
